customer_id,age,tenure,number_of_products,has_card,is_active,has_complained,satisfaction_score,points_earned,credit_score,balance,salary,has_churned,is_female,geography,cardtype,clv_estimated,age_bucket,credit_bucket,balance_bucket,salary_bucket,clv_bucket,churn_risk
15799515,48,8,1,1,0,0,1,619,652,133297.24,77764.37,0,1,France,Gold,14096.38959,Middle,Medium,Medium,Medium,High,High Risk
15642937,46,7,2,1,0,0,5,473,550,0.00,130590.35,0,1,France,Gold,3134.16840,Middle,Low,Zero,Medium,Medium,High Risk
15624729,27,0,1,0,0,0,2,690,594,197041.80,151912.49,0,0,France,Platinum,2426.15547,Adult,Low,High,High,Low,Medium Risk
15566156,44,0,2,0,0,0,1,378,749,71497.79,151083.80,0,1,Germany,Silver,1168.22930,Adult,Medium,Medium,High,Low,Medium Risk
15792360,32,7,2,1,1,0,2,883,668,0.00,777.37,0,0,France,Gold,18.65688,Adult,Medium,Zero,Low,Low,Low Risk
15807008,35,6,1,0,0,1,4,830,614,128100.28,69454.24,1,1,Germany,Platinum,10425.55864,Adult,Medium,Medium,Medium,High,Churned
15704770,25,1,2,0,1,0,4,692,773,124532.78,11723.57,0,0,France,Gold,2560.99702,Adult,High,Medium,Low,Low,Low Risk
15756475,31,9,2,1,1,0,3,748,551,82293.82,91565.25,0,0,Germany,Platinum,10976.33950,Adult,Low,Medium,Medium,High,Medium Risk
15655339,36,1,1,1,0,0,5,542,566,142120.91,79616.37,0,0,France,Gold,3320.11642,Adult,Low,Medium,Medium,Medium,Medium Risk
15613749,34,0,1,1,0,1,1,268,569,151839.26,102299.81,1,0,Spain,Silver,1825.29203,Adult,Low,High,Medium,Low,Churned
15664521,31,7,2,1,1,0,5,417,659,149620.88,104533.51,0,0,Spain,Silver,14478.47464,Adult,Medium,Medium,Medium,High,Low Risk
15681206,49,3,1,1,0,1,1,383,722,168197.66,140765.57,1,1,France,Silver,8417.09324,Middle,Medium,High,Medium,Medium,Churned
15745527,37,5,2,1,0,0,1,435,655,93147.00,66214.13,0,0,France,Gold,6780.67434,Adult,Medium,Medium,Medium,Medium,Medium Risk
15806926,35,2,2,1,1,0,3,287,615,97440.02,139816.10,0,1,France,Silver,4181.54550,Adult,Medium,Medium,Medium,Medium,Low Risk
15724563,42,3,2,0,1,0,5,535,752,65046.08,140139.28,0,1,Germany,Platinum,4283.51456,Adult,High,Medium,Medium,Medium,Medium Risk
15782899,28,7,1,0,0,0,5,508,661,95357.49,102297.15,0,1,Spain,Gold,10083.73080,Adult,Medium,Medium,Medium,High,Medium Risk
15623521,43,9,2,1,0,0,3,376,838,123105.88,145765.83,0,0,Spain,Silver,16683.56290,Adult,High,Medium,Medium,High,Medium Risk
15810218,29,9,3,0,1,0,5,691,610,0.00,83912.24,0,0,Spain,Silver,2517.36720,Adult,Medium,Zero,Medium,Low,High Risk
15645621,44,3,2,0,1,0,5,859,811,0.00,78439.73,0,0,Spain,Platinum,941.27676,Adult,High,Zero,Medium,Low,Medium Risk
15608114,62,7,1,0,1,0,5,500,587,121286.27,6776.92,0,0,Spain,Diamond,9865.54768,Senior,Low,Medium,Low,Medium,Medium Risk
15659557,28,4,2,1,1,0,4,513,811,167738.82,9903.42,0,1,Germany,Gold,8535.49230,Adult,High,High,Low,Medium,Medium Risk
15787772,38,1,1,0,0,0,1,875,759,104091.29,91561.91,0,1,France,Platinum,2631.19726,Adult,High,Medium,Medium,Low,Medium Risk
15691111,42,8,2,1,0,0,1,238,648,121980.56,4027.02,0,1,Germany,Gold,11086.97994,Adult,Medium,Medium,Low,High,Medium Risk
15592089,43,10,2,1,1,0,4,797,788,0.00,116111.51,0,1,France,Diamond,3831.67983,Adult,High,Zero,Medium,Medium,Medium Risk
15633897,39,1,2,1,1,0,4,644,725,50880.98,184023.54,0,0,Germany,Gold,2121.76084,Adult,Medium,Medium,High,Low,Medium Risk
15701301,42,3,2,0,0,1,3,641,646,175159.90,67124.48,1,1,France,Diamond,7811.88976,Adult,Medium,High,Medium,Medium,Churned
15723685,26,7,2,1,0,0,5,525,601,105514.69,50070.59,0,1,Germany,Gold,9642.86936,Adult,Medium,Medium,Medium,Medium,High Risk
15701602,52,5,3,0,0,1,3,647,521,116497.31,53793.10,1,0,Germany,Silver,7958.11440,Middle,Low,Medium,Medium,Medium,Churned
15739189,33,6,2,1,0,0,1,704,561,0.00,45261.47,0,1,Spain,Diamond,950.49087,Adult,Low,Zero,Low,Low,Medium Risk
15573086,42,7,1,1,1,0,1,563,564,99824.45,36721.40,0,0,France,Gold,8867.26960,Adult,Low,Medium,Low,Medium,Medium Risk
15569050,45,6,1,1,0,1,4,669,444,0.00,130009.85,1,0,France,Gold,2730.20685,Adult,Low,Zero,Medium,Low,Churned
15750765,71,0,1,1,1,0,5,928,650,0.00,175380.77,0,0,Spain,Gold,526.14231,Senior,Medium,Zero,High,Low,Medium Risk
15799811,40,10,1,1,0,1,5,699,724,0.00,127847.25,1,0,France,Gold,4218.95925,Adult,Medium,Zero,Medium,Medium,Churned
15698442,35,3,1,1,1,0,4,411,719,122964.88,138231.70,0,0,Spain,Diamond,6577.37560,Adult,Medium,Medium,Medium,Medium,Medium Risk
15655274,29,4,2,0,1,0,4,504,548,0.00,48673.18,0,1,France,Diamond,730.09770,Adult,Low,Zero,Low,Low,Low Risk
15603594,24,4,2,1,1,0,2,506,635,0.00,70668.77,0,0,Spain,Gold,1060.03155,Adult,Medium,Zero,Medium,Low,Low Risk
15585961,43,3,2,0,1,0,1,494,496,0.00,199505.53,0,1,Spain,Silver,2394.06636,Adult,Low,Zero,High,Low,Medium Risk
15686936,37,5,1,1,1,1,4,982,676,89634.69,169583.18,1,1,France,Diamond,8430.57864,Adult,Medium,Medium,High,Medium,Churned
15770424,40,7,2,1,0,0,1,834,541,95710.11,49063.42,0,0,Germany,Platinum,8834.33088,Adult,Low,Medium,Low,Medium,Medium Risk
15587451,41,7,1,1,0,0,1,417,778,139706.31,63337.19,0,0,Germany,Gold,12696.59736,Adult,High,Medium,Medium,High,Medium Risk
15602010,45,5,1,1,0,1,5,312,850,103909.86,60083.11,1,1,Germany,Diamond,7316.08758,Adult,High,Medium,Medium,Medium,Churned
15600583,31,1,1,1,0,0,3,804,633,0.00,48606.71,0,0,France,Gold,291.64026,Adult,Medium,Zero,Low,Low,Medium Risk
15654673,49,6,1,1,0,1,3,835,625,173434.90,165580.93,1,0,France,Silver,15617.64253,Middle,Medium,High,High,High,Churned
15717164,32,6,2,1,1,0,4,784,485,102238.01,194010.12,0,0,Spain,Platinum,11230.87322,Adult,Low,Medium,High,High,Low Risk
15765014,48,1,2,0,1,0,3,672,547,179380.74,69263.10,0,1,France,Diamond,4003.19340,Middle,Low,High,Medium,Medium,High Risk
15682639,32,3,2,1,1,0,1,350,642,0.00,88698.83,0,0,France,Silver,1064.38596,Adult,Medium,Zero,Medium,Low,Low Risk
15729279,25,4,1,1,0,0,2,723,718,108691.95,63030.97,0,1,France,Diamond,6380.06205,Adult,Medium,Medium,Medium,Medium,Medium Risk
15759805,32,4,2,1,0,0,4,727,582,0.00,59668.81,0,1,France,Silver,895.03215,Adult,Low,Zero,Medium,Low,Medium Risk
15767864,33,6,2,0,0,0,3,529,628,0.00,184230.23,0,0,France,Silver,3868.83483,Adult,Medium,Zero,High,Medium,Medium Risk
15769948,35,0,1,0,1,0,1,666,737,133377.80,64050.19,0,0,Germany,Diamond,1525.92857,Adult,Medium,Medium,Medium,Low,Medium Risk
15686345,34,9,2,1,1,0,5,766,828,0.00,81853.98,0,0,Spain,Silver,2455.61940,Adult,High,Zero,Medium,Low,Low Risk
15688071,53,10,1,1,1,0,3,498,609,0.00,154642.91,0,0,Spain,Silver,5103.21603,Middle,Medium,Zero,High,Medium,High Risk
15681174,39,1,1,0,0,0,1,453,730,116537.60,145679.60,0,0,France,Gold,3204.82960,Adult,Medium,Medium,Medium,Medium,Medium Risk
15667521,22,3,2,0,0,0,1,982,631,0.00,30781.77,0,1,France,Platinum,369.38124,Adult,Medium,Zero,Low,Low,Medium Risk
15750243,40,4,2,0,1,0,5,543,830,0.00,81622.52,0,0,Spain,Diamond,1224.33780,Adult,High,Zero,Medium,Low,Low Risk
15695475,29,1,2,0,1,0,4,846,645,130131.08,196474.35,0,0,France,Silver,3781.46770,Adult,Medium,Medium,High,Medium,Low Risk
15689176,46,3,2,0,1,0,1,275,663,0.00,176276.10,0,0,France,Diamond,2115.31320,Middle,Medium,Zero,High,Low,High Risk
15652955,30,0,1,1,0,0,4,965,678,0.00,35113.08,0,0,Spain,Gold,105.33924,Adult,Medium,Zero,Low,Low,Medium Risk
15668958,30,2,1,1,0,0,2,945,521,107316.09,64299.82,0,0,France,Silver,3798.18108,Adult,Low,Medium,Medium,Medium,Medium Risk
15631054,24,1,2,1,1,0,2,570,625,0.00,180969.55,0,1,France,Diamond,1085.81730,Adult,Medium,Zero,High,Low,Low Risk
15581479,30,1,1,1,1,0,4,246,523,83181.29,138176.78,0,0,France,Silver,2492.68648,Adult,Low,Medium,Medium,Low,Medium Risk
15577478,72,3,1,1,1,0,4,354,714,0.00,86733.61,0,1,France,Silver,1040.80332,Senior,Medium,Zero,Medium,Low,Medium Risk
15780870,67,3,1,1,1,0,5,221,580,153946.14,7418.92,0,0,Spain,Platinum,6246.87264,Senior,Low,High,Low,Medium,Medium Risk
15692317,30,5,2,1,0,0,5,282,722,0.00,166376.54,0,0,France,Platinum,2994.77772,Adult,Medium,Zero,High,Low,Medium Risk
15593969,39,7,1,1,0,1,1,309,630,135483.17,140881.20,1,1,Spain,Silver,14219.80240,Adult,Medium,Medium,Medium,High,Churned
15570417,35,1,2,1,0,0,1,473,579,0.00,4460.20,0,0,France,Gold,26.76120,Adult,Low,Zero,Low,Low,Medium Risk
15779059,38,4,2,1,1,0,4,732,670,119624.54,110472.12,0,1,France,Platinum,7638.30880,Adult,Medium,Medium,Medium,Medium,Low Risk
15785980,34,6,2,1,0,0,3,468,588,121132.26,86460.28,0,0,Spain,Diamond,10294.92408,Adult,Low,Medium,Medium,High,Medium Risk
15644200,42,1,1,1,0,1,2,406,807,0.00,16500.66,1,1,Spain,Diamond,99.00396,Adult,High,Zero,Low,Low,Churned
15793949,48,4,1,1,0,1,2,283,726,0.00,114020.06,1,1,France,Diamond,1710.30090,Middle,Medium,Zero,Medium,Low,Churned
15645103,25,5,1,1,0,0,3,985,812,54817.55,131660.31,0,0,Germany,Platinum,5658.93858,Adult,High,Medium,Medium,Medium,Medium Risk
15705860,40,3,1,1,0,1,4,728,631,107949.45,52449.62,1,0,Germany,Diamond,4947.37344,Adult,Medium,Medium,Medium,Medium,Churned
15623828,30,4,1,0,1,0,2,252,682,0.00,161465.31,0,0,France,Diamond,2421.97965,Adult,Medium,Zero,High,Low,Medium Risk
15715003,49,2,1,1,1,0,1,677,625,80816.45,20018.79,0,1,Spain,Platinum,2604.66261,Middle,Medium,Medium,Low,Low,High Risk
15623471,38,3,1,1,0,0,4,354,607,98205.77,176318.27,0,0,Germany,Platinum,6044.05004,Adult,Medium,Medium,High,Medium,Medium Risk
15798348,50,6,1,1,1,0,3,981,600,94684.27,50488.91,0,1,Spain,Diamond,7688.16601,Middle,Medium,Medium,Medium,Medium,High Risk
15743016,22,7,1,1,0,0,2,943,602,141604.76,30379.60,0,1,Spain,Platinum,12057.49120,Adult,Medium,Medium,Low,High,Medium Risk
15769499,74,3,2,1,1,0,2,423,545,0.00,161326.73,0,1,Spain,Silver,1935.92076,Senior,Low,Zero,High,Low,Medium Risk
15798521,33,3,2,1,0,0,5,487,675,0.00,45348.08,0,0,Spain,Gold,544.17696,Adult,Medium,Zero,Low,Low,Medium Risk
15706534,47,1,1,0,0,1,2,983,581,122949.14,180251.68,1,1,France,Diamond,3540.49288,Middle,Low,Medium,High,Medium,Churned
15706186,33,8,2,0,0,0,2,417,640,81677.22,34925.56,0,0,Germany,Platinum,8293.93992,Adult,Medium,Medium,Low,Medium,Medium Risk
15812197,38,7,1,0,0,0,3,609,850,80293.98,126555.74,0,0,France,Silver,9460.85616,Adult,High,Medium,Medium,Medium,Medium Risk
15650933,48,8,1,1,0,0,3,319,490,155413.06,187921.30,0,1,Spain,Gold,19061.05050,Middle,Low,High,High,High,High Risk
15692991,38,4,2,1,1,0,4,411,710,0.00,136390.88,0,1,Spain,Diamond,2045.86320,Adult,Medium,Zero,Medium,Low,Low Risk
15631189,38,9,1,1,0,1,3,599,613,67111.65,78566.64,1,0,Germany,Silver,9068.16420,Adult,Medium,Medium,Medium,Medium,Churned
15762198,34,5,1,1,1,0,4,230,812,103818.43,166038.27,0,0,France,Gold,9217.79466,Adult,High,Medium,High,Medium,Medium Risk
15699598,20,4,2,1,1,0,1,360,723,0.00,140385.33,0,1,France,Platinum,2105.77995,Youth,Medium,Zero,Medium,Low,Low Risk
15692744,36,4,2,0,0,1,5,555,512,152169.12,38629.30,1,0,France,Diamond,8187.89550,Adult,Low,High,Low,Medium,Churned
15688963,52,10,1,1,1,1,1,333,731,0.00,24998.75,1,1,France,Diamond,824.95875,Middle,Medium,Zero,Low,Low,Churned
15599131,26,4,2,1,0,0,2,888,650,214346.96,128815.33,0,0,Germany,Gold,12649.57795,Adult,Medium,High,Medium,High,Medium Risk
15680303,57,6,1,1,0,1,5,661,594,0.00,19376.56,1,0,France,Gold,406.90776,Middle,Low,Zero,Low,Low,Churned
15628674,40,7,1,1,0,1,4,326,844,113348.14,31904.31,1,0,France,Silver,9833.55464,Adult,High,Medium,Low,Medium,Churned
15648075,47,5,1,1,0,1,5,983,686,170935.94,173179.79,1,1,Germany,Gold,13373.39262,Middle,Medium,High,High,High,Churned
15586970,52,8,1,1,1,0,2,282,695,103023.26,22485.64,0,0,Germany,Gold,9879.20568,Middle,Medium,Medium,Low,Medium,High Risk
15625698,23,6,2,0,1,0,5,888,624,0.00,196668.51,0,1,Spain,Silver,4130.03871,Adult,Medium,Zero,High,Medium,Low Risk
15790497,37,6,2,0,0,0,3,717,503,0.00,136506.86,0,0,Spain,Silver,2866.64406,Adult,Low,Zero,Medium,Low,Medium Risk
15682618,31,7,2,1,1,0,1,467,535,111855.04,36278.89,0,1,France,Diamond,9819.09656,Adult,Low,Medium,Low,Medium,Low Risk
15762937,32,6,2,1,1,0,1,707,743,140348.56,163254.39,0,1,Germany,Platinum,13252.74139,Adult,Medium,Medium,High,High,Medium Risk
15750929,39,8,2,1,0,0,4,876,702,0.00,99654.13,0,0,Spain,Diamond,2690.66151,Adult,Medium,Zero,Medium,Low,Medium Risk
15729832,29,3,1,1,0,0,5,783,658,145512.84,20207.02,0,0,France,Diamond,6062.99784,Adult,Medium,Medium,Low,Medium,Medium Risk
15633650,41,8,2,1,1,0,3,562,677,146720.98,4195.84,0,1,Germany,Diamond,13318.17588,Adult,Medium,Medium,Low,High,Medium Risk
15748856,32,10,1,1,1,0,2,739,664,107209.73,112340.20,0,0,France,Diamond,15500.29690,Adult,Medium,Medium,Medium,High,Medium Risk
15589195,38,7,1,0,1,0,4,436,766,130933.74,2035.94,0,1,Germany,Gold,10523.56176,Adult,High,Medium,Low,High,Medium Risk
15699911,35,8,1,1,0,0,3,963,461,0.00,132295.95,0,1,Spain,Silver,3571.99065,Adult,Low,Zero,Medium,Medium,Medium Risk
15663438,36,0,1,1,0,1,5,663,688,89772.30,177383.68,1,0,Spain,Diamond,1429.87404,Adult,Medium,Medium,High,Low,Churned
15692583,32,5,2,1,0,0,2,783,678,0.00,90284.47,0,1,France,Gold,1625.12046,Adult,Medium,Zero,Medium,Low,Medium Risk
15591257,24,8,2,1,0,0,4,612,796,0.00,61349.37,0,0,France,Gold,1656.43299,Adult,High,Zero,Medium,Low,Medium Risk
15646513,42,5,1,1,0,1,1,534,803,0.00,196466.83,1,0,France,Gold,3536.40294,Adult,High,Zero,High,Medium,Churned
15708063,36,2,3,0,0,1,2,291,712,100749.50,70758.37,1,0,France,Platinum,3659.31033,Adult,Medium,Medium,Medium,Medium,Churned
15696098,31,10,2,1,0,0,1,433,498,0.00,13892.57,0,1,France,Platinum,458.45481,Adult,Low,Zero,Low,Low,Medium Risk
15645517,22,2,2,1,1,0,1,793,850,0.00,9684.52,0,0,Spain,Gold,87.16068,Adult,High,Zero,Low,Low,Low Risk
15649744,51,3,2,1,1,0,5,351,628,123981.31,40546.15,0,1,France,Silver,5445.80620,Middle,Medium,Medium,Low,Medium,High Risk
15604304,34,4,1,1,1,0,5,714,539,91622.42,136603.42,0,1,Germany,Platinum,6630.17230,Adult,Low,Medium,Medium,Medium,Medium Risk
15784092,36,7,1,1,1,0,1,549,732,126195.81,133172.48,0,0,France,Diamond,13291.80432,Adult,Medium,Medium,Medium,High,Medium Risk
15585198,41,4,1,0,1,1,5,831,715,94267.90,152821.12,1,0,France,Gold,7005.71180,Adult,Medium,Medium,High,Medium,Churned
15624347,40,4,2,1,1,0,5,771,651,0.00,147715.83,0,0,France,Silver,2215.73745,Adult,Medium,Zero,Medium,Low,Low Risk
15621687,34,0,2,1,0,0,2,505,813,0.00,43169.15,0,0,France,Diamond,129.50745,Adult,High,Zero,Low,Low,Medium Risk
15689081,29,4,1,1,0,1,3,686,692,0.00,76755.99,1,0,France,Platinum,1151.33985,Adult,Medium,Zero,Medium,Low,Churned
15813168,39,3,3,1,1,1,1,439,756,100717.85,73406.04,1,1,Germany,Silver,4909.58648,Adult,High,Medium,Medium,Medium,Churned
15604295,36,6,2,1,0,0,4,894,543,0.00,176728.28,0,0,France,Gold,3711.29388,Adult,Low,Zero,High,Medium,Medium Risk
15724127,26,4,2,0,0,0,3,320,790,141581.71,98309.27,0,1,France,Diamond,8553.72455,Adult,High,Medium,Medium,Medium,Medium Risk
15673055,38,7,2,1,1,0,3,527,494,0.00,6203.66,0,0,Spain,Platinum,148.88784,Adult,Low,Zero,Low,Low,Low Risk
15768201,39,2,1,1,1,0,2,373,850,148586.64,176791.27,0,1,France,Diamond,6048.72063,Adult,High,Medium,High,Medium,Medium Risk
15782219,29,9,2,1,0,0,3,242,703,0.00,50679.48,0,0,Spain,Diamond,1520.38440,Adult,Medium,Zero,Medium,Low,Medium Risk
15746410,38,7,2,1,0,0,1,716,432,0.00,150580.88,0,0,Spain,Platinum,3613.94112,Adult,Low,Zero,High,Medium,Medium Risk
15780144,32,2,2,1,0,0,2,798,512,123403.85,80120.19,0,1,Germany,Platinum,4423.19721,Adult,Low,Medium,Medium,Medium,Medium Risk
15590476,28,7,2,1,0,0,4,553,589,0.00,151645.96,0,0,France,Silver,3639.50304,Adult,Low,Zero,High,Medium,Medium Risk
15624293,46,3,1,1,0,0,5,478,514,106511.85,55072.32,0,1,France,Gold,4921.34184,Middle,Low,Medium,Medium,Medium,High Risk
15618182,38,2,2,0,0,0,1,223,678,0.00,115068.99,0,1,France,Platinum,1035.62091,Adult,Medium,Zero,Medium,Low,Medium Risk
15660316,34,1,1,0,0,1,3,974,420,135549.90,149471.13,1,1,Germany,Diamond,3607.82478,Adult,Low,Medium,Medium,Medium,Churned
15678886,38,7,2,1,0,0,4,320,679,110555.37,46522.68,0,0,Germany,Gold,9960.97392,Adult,Medium,Medium,Low,Medium,High Risk
15616330,31,4,2,1,0,0,2,511,595,0.00,189995.86,0,0,France,Platinum,2849.93790,Adult,Low,Zero,High,Low,Medium Risk
15592229,52,0,1,1,1,1,4,544,713,185891.54,46369.57,1,1,France,Platinum,1998.02411,Middle,Medium,High,Low,Low,Churned
15798424,59,1,1,1,1,1,2,504,833,130854.59,30722.52,1,0,Germany,Silver,2801.42692,Middle,High,Medium,Low,Low,Churned
15714750,42,3,2,0,0,0,5,962,690,92578.14,70810.60,0,1,France,Diamond,4552.85280,Adult,Medium,Medium,Medium,Medium,Medium Risk
15648800,21,8,1,1,0,1,2,269,731,132312.06,106663.46,1,1,Germany,Gold,14787.99882,Adult,Medium,Medium,Medium,High,Churned
15626147,62,8,1,0,0,1,1,836,608,144976.50,175836.03,1,1,France,Gold,17795.45781,Senior,Medium,Medium,High,High,Churned
15626608,48,5,1,0,1,0,3,523,479,87070.23,85646.41,0,0,Spain,Silver,6765.84918,Middle,Low,Medium,Medium,Medium,High Risk
15723250,42,8,2,1,1,0,4,427,519,0.00,101485.72,0,0,France,Silver,2740.11444,Adult,Low,Zero,Medium,Low,Medium Risk
15592583,47,1,3,0,0,1,3,611,731,115414.19,191734.67,1,1,France,Gold,3458.69182,Middle,Medium,Medium,High,Medium,Churned
15759381,61,7,1,1,1,0,2,647,617,91070.43,101839.77,0,0,Spain,Diamond,9729.78888,Senior,Medium,Medium,Medium,Medium,Medium Risk
15585241,29,2,2,1,0,0,1,565,756,117412.19,4888.91,0,0,Spain,Diamond,3566.36589,Adult,High,Medium,Low,Medium,Medium Risk
15589358,31,4,2,1,0,0,2,795,848,90018.45,193132.98,0,0,Germany,Platinum,7397.91720,Adult,High,Medium,High,Medium,Medium Risk
15672704,24,4,2,1,0,0,1,507,809,0.00,193518.76,0,1,France,Gold,2902.78140,Adult,High,Zero,High,Low,Medium Risk
15789955,56,1,2,0,0,1,4,257,698,112414.81,93982.02,1,0,Germany,Diamond,2812.18832,Middle,Medium,Medium,Medium,Low,Churned
15596800,33,1,1,1,1,1,5,274,779,158456.76,197000.92,1,0,Germany,Platinum,4351.14072,Adult,High,High,High,Medium,Churned
15627305,35,7,1,1,0,1,5,418,606,0.00,106837.06,1,0,Spain,Silver,2564.08944,Adult,Medium,Zero,Medium,Low,Churned
15645316,58,1,1,1,1,0,5,405,612,149641.53,115161.28,0,1,Germany,Gold,3683.79828,Middle,Medium,Medium,Medium,Medium,High Risk
15593973,33,8,1,1,0,0,4,261,663,122528.18,196260.30,0,1,Spain,Silver,16326.56430,Adult,Medium,Medium,High,High,Medium Risk
15647301,45,3,2,1,1,0,2,816,549,143734.01,96404.38,0,1,Germany,Silver,6906.21296,Adult,Low,Medium,Medium,Medium,Medium Risk
15750258,32,2,1,1,0,0,2,655,675,155663.31,97658.66,0,1,France,Silver,5548.82724,Adult,Medium,High,Medium,Medium,Medium Risk
15685309,35,7,1,1,1,1,1,335,669,0.00,49108.23,1,1,France,Silver,1178.59752,Adult,Medium,Zero,Low,Low,Churned
15628205,34,1,1,0,1,0,1,696,571,101736.66,195651.66,0,1,Germany,Silver,3208.64316,Adult,Low,Medium,High,Medium,Medium Risk
15733974,37,9,1,1,0,0,5,266,500,125822.21,111698.00,0,0,Spain,Platinum,15933.16100,Adult,Low,Medium,Medium,High,Medium Risk
15762110,37,0,2,1,1,0,4,668,628,0.00,171707.93,0,0,France,Gold,515.12379,Adult,Medium,Zero,High,Low,Low Risk
15706899,34,4,2,1,1,0,2,784,559,0.00,66721.98,0,0,France,Gold,1000.82970,Adult,Low,Zero,Medium,Low,Low Risk
15732660,27,2,1,1,1,0,4,801,769,0.00,57876.05,0,1,France,Silver,520.88445,Adult,High,Zero,Medium,Low,Medium Risk
15656121,31,6,2,0,0,0,5,845,733,157791.07,177994.81,0,0,Germany,Silver,14783.26591,Adult,Medium,High,High,High,Medium Risk
15614220,22,5,2,0,1,0,5,950,750,0.00,105125.65,0,0,France,Gold,1892.26170,Adult,High,Zero,Medium,Low,Low Risk
15645269,42,4,2,1,0,0,5,322,583,0.00,17439.66,0,1,France,Diamond,261.59490,Adult,Low,Zero,Low,Low,Medium Risk
15698510,42,9,2,1,0,0,1,506,468,181627.14,172668.39,0,0,Germany,Platinum,23342.76570,Adult,Low,High,High,High,Medium Risk
15569247,57,1,1,0,1,0,5,841,727,109679.72,753.37,0,1,Spain,Silver,2198.11462,Middle,Medium,Medium,Low,Low,High Risk
15566251,37,5,1,1,0,1,3,383,618,96652.86,98686.40,1,1,France,Diamond,7575.52680,Adult,Medium,Medium,Medium,Medium,Churned
15716134,40,5,2,1,1,0,4,486,617,190008.32,107047.92,0,0,France,Gold,13327.36176,Adult,Medium,High,Medium,High,Low Risk
15763625,41,9,2,1,0,0,4,987,793,0.00,152153.74,0,0,Spain,Gold,4564.61220,Adult,High,Zero,High,Medium,Medium Risk
15605965,43,9,2,1,1,0,4,649,630,0.00,34338.04,0,0,France,Gold,1030.14120,Adult,Medium,Zero,Low,Low,Medium Risk
15694821,43,4,1,0,1,1,3,873,765,148962.76,173878.87,1,0,Germany,Gold,10056.32105,Adult,High,Medium,High,High,Churned
15601688,28,8,1,1,0,0,2,715,546,0.00,159254.29,0,0,France,Gold,4299.86583,Adult,Low,Zero,High,Medium,Medium Risk
15575581,30,3,2,1,0,0,2,636,614,131344.52,54776.64,0,1,Germany,Platinum,5911.10048,Adult,Medium,Medium,Medium,Medium,Medium Risk
15671209,29,5,3,1,0,0,2,490,593,101713.84,134594.99,0,1,Germany,Gold,8525.54022,Adult,Low,Medium,Medium,Medium,High Risk
15616529,34,3,1,1,1,0,2,474,613,0.00,41724.72,0,0,Spain,Gold,500.69664,Adult,Medium,Zero,Low,Low,Medium Risk
15773906,38,4,2,0,0,0,1,437,655,0.00,110527.71,0,0,France,Gold,1657.91565,Adult,Medium,Zero,Medium,Low,Medium Risk
15722993,27,6,1,0,0,0,1,781,700,137963.07,8996.79,0,1,France,Gold,9846.34749,Adult,Medium,Medium,Low,Medium,Medium Risk
15752463,29,4,1,0,1,0,1,708,826,129938.07,190200.53,0,1,Spain,Gold,9349.91145,Adult,High,Medium,High,Medium,Medium Risk
15589754,45,2,1,0,1,0,2,388,652,151421.44,115333.43,0,0,Germany,Gold,5580.64407,Adult,Medium,High,Medium,Medium,Medium Risk
15669899,45,7,1,0,0,1,3,265,755,135643.00,143619.52,1,1,Germany,Platinum,14298.30848,Adult,High,Medium,Medium,High,Churned
15766887,39,2,2,1,1,0,5,419,538,122773.50,58467.08,0,0,Spain,Platinum,4209.40872,Adult,Low,Medium,Medium,Medium,Low Risk
15768006,34,3,1,1,0,0,2,980,729,152303.80,12128.69,0,0,France,Platinum,6237.69628,Adult,Medium,High,Low,Medium,Medium Risk
15741295,49,3,2,1,1,0,5,678,615,0.00,49872.33,0,0,France,Gold,598.46796,Middle,Medium,Zero,Low,Low,High Risk
15811327,54,1,1,0,1,0,5,546,700,79415.67,139735.54,0,0,Spain,Platinum,2426.72664,Middle,Medium,Medium,Medium,Low,High Risk
15690007,58,9,2,1,0,1,2,690,434,125801.03,60891.80,1,1,Germany,Platinum,14406.85700,Middle,Low,Medium,Medium,High,Churned
15690664,37,10,2,1,0,0,3,829,729,0.00,100862.54,0,0,Spain,Silver,3328.46382,Adult,Medium,Zero,Medium,Medium,Medium Risk
15719348,35,8,1,1,0,1,4,276,513,0.00,76640.29,1,0,France,Gold,2069.28783,Adult,Low,Zero,Medium,Low,Churned
15781802,41,6,1,1,0,1,1,224,755,104817.41,126013.58,1,0,France,Gold,9983.50388,Adult,High,Medium,Medium,Medium,Churned
15752731,30,9,1,1,0,0,3,437,615,0.00,87347.82,0,1,France,Silver,2620.43460,Adult,Medium,Zero,Medium,Low,Medium Risk
15600997,32,5,2,0,1,0,4,885,747,67495.04,77370.37,0,1,Germany,Platinum,5442.36906,Adult,Medium,Medium,Medium,Medium,Medium Risk
15750776,36,0,1,1,1,0,1,377,850,164850.54,62722.44,0,1,France,Platinum,1836.67272,Adult,High,High,Medium,Low,Medium Risk
15723907,49,5,2,0,0,0,3,822,712,154776.42,196257.68,0,1,Germany,Platinum,12819.22344,Middle,Medium,High,High,High,High Risk
15633419,28,1,2,1,0,0,4,295,622,143124.63,81723.80,0,1,Germany,Gold,3352.83540,Adult,Medium,Medium,Medium,Medium,Medium Risk
